product_id,product_name,product_price,average_weight_kg,product_category,customer_id,customer_name,product_count,total_amount,historical_amount,customer_start_date,last_transaction_date,transaction_id,transaction_amount,transaction_time
55786,Mushrooms(500g),5.25,0.5,Vegetables,754181,James Saunders,3,15.75,21,4/6/2023,11/26/2024,9892c98f-91c6-4947-9235-9cd192dc9e29,15.75,6/20/2024 8:42
55786,Mushrooms(500g),5.25,0.5,Vegetables,359816,Kylie Davis,3,15.75,17,5/28/2023,11/20/2024,23bee935-eacd-4421-99da-df9da2433ef8,15.75,9/17/2024 0:45
55786,Mushrooms(500g),5.25,0.5,Vegetables,208839,Selvin Furtado,3,15.75,33.75,3/7/2020,11/20/2024,2a1cad48-9f2d-4302-9174-0e01db614bab,15.75,9/2/2024 17:49
55644,Beef,18,1,Meat,413186,Alison Williams,2,36,16.5,12/3/2019,7/22/2024,3e298bb7-beae-40c5-9357-2a4f337835fa,36,5/25/2024 10:48
97923,Cereal,4,0.5,Snacks,208839,Selvin Furtado,4,16,15.75,3/7/2020,11/20/2024,a24dfac9-1b2a-46d0-9df7-64ce8d61c74a,16,6/20/2024 3:30
38402,Onions(5pck),4,0.85,Vegetables,851488,Neeraj Nagula,1,4,36,6/25/2021,11/22/2024,5da75eaa-615f-4255-8810-490a2231ba92,4,9/15/2024 21:57
48443,Tortilla(6pck),5,0.3,Bakery,413186,Alison Williams,4,20,36,12/3/2019,7/22/2024,ce4d05db-96ea-48f3-a098-8856a0d23b05,20,3/29/2024 15:26
40442,Pork,17,1,Meat,208839,Selvin Furtado,1,17,16,3/7/2020,11/20/2024,cfb35a2c-08af-4fb8-b831-f564acc62230,17,8/7/2024 9:04
64629,Peanut Butter,4.5,0.5,Dairy,178094,Beth King,1,4.5,3.75,12/5/2020,11/12/2024,a434364e-50f7-4c57-a1f3-53f0004e557e,4.5,6/22/2024 10:24
67542,Biscuits,4.5,0.35,Snacks,586669,Micheal Case,4,18,3.75,7/21/2022,11/26/2024,93c94828-4cb4-445f-8466-29c17f37b270,18,11/3/2024 0:17
38954,Mustard,4.5,0.35,Sauce,770025,Matthew Gordon,3,13.5,6,7/19/2020,11/8/2024,0af20340-3ebe-4ea8-a2f7-6ca0d93edc95,13.5,8/19/2024 21:03
24244,Chicken,16,1,Meat,208839,Selvin Furtado,4,64,17,3/7/2020,11/20/2024,dd7efe77-4b0b-4f9f-8454-81df865ed49c,64,6/11/2024 12:55
24766,Tortilla(10pck),7.5,0.5,Bakery,205863,Emily Bryant,1,7.5,12,5/31/2023,10/31/2024,9996a7c3-aec0-4e82-b577-b87c8746f62a,7.5,2/2/2024 22:29
18443,Pasta,4.5,0.5,Grains,413186,Alison Williams,1,4.5,20,12/3/2019,7/22/2024,70877cb5-126c-4549-8941-ac95b1243f63,4.5,6/15/2024 21:39
67561,Apples(5pck),5,0.8,Fruits,803204,Michael Morales,1,5,64,12/13/2021,11/5/2024,1b756d6f-4033-4b84-a07b-f58886377817,5,11/5/2024 20:30
67542,Biscuits,4.5,0.35,Snacks,693420,Abhinav Vig,4,18,6,5/26/2023,11/23/2024,5b3fd087-6dd6-4e82-a10c-68d1ac8686e9,18,11/15/2024 2:04
67542,Biscuits,4.5,0.35,Snacks,803204,Michael Morales,4,18,5,12/13/2021,11/5/2024,f8d55b32-b959-431e-bfb5-b3bae209f647,18,8/28/2024 12:38
38954,Mustard,4.5,0.35,Sauce,809251,Eric Patterson,3,13.5,9,9/17/2023,11/8/2024,7173e9fe-b791-4b5a-b783-18cadcbb69c3,13.5,9/11/2024 4:31
72729,Cheese(14pckts),6.5,0.35,Dairy,205863,Emily Bryant,3,19.5,7.5,5/31/2023,10/31/2024,745847d7-0bb0-48a9-aa8c-9ce36944655e,19.5,4/25/2024 6:03
38954,Mustard,4.5,0.35,Sauce,754181,James Saunders,3,13.5,15.75,4/6/2023,11/26/2024,d82fea68-ec74-42ba-937d-ad762d189ae8,13.5,11/8/2024 17:06
11561,Mushrooms(350g),3.75,0.35,Vegetables,703094,Leslie Pitts,1,3.75,22,3/15/2021,11/3/2024,9df40dd0-eae2-4bc5-a6ae-a179e04aebb4,3.75,5/5/2024 21:47
74097,Shredded Cheese(620g),12.5,0.62,Dairy,413186,Alison Williams,2,25,4.5,12/3/2019,7/22/2024,7998f5ee-b41a-4d58-9171-eea9e3c53b57,25,6/22/2024 15:34
97856,Hot Sauce,4,0.35,Sauce,851488,Neeraj Nagula,2,8,4,6/25/2021,11/22/2024,92db5cc0-45f3-4a93-bafb-c0238475f5ec,8,5/14/2024 11:57
41033,Strawberry Jam,4.75,0.35,Snacks,803204,Michael Morales,2,9.5,18,12/13/2021,11/5/2024,df6e9480-1b14-460b-88cd-e5bd0112ea01,9.5,2/29/2024 14:18
10873,Mayonnaise,6,0.5,Sauce,359816,Kylie Davis,1,6,15.75,5/28/2023,11/20/2024,5c910393-7d8e-4f57-9d4a-10ae44b3c970,6,3/31/2024 0:07
53022,Rice(4kg),11,4,Grains,851488,Neeraj Nagula,2,22,8,6/25/2021,11/22/2024,e7ceca9a-3366-4e57-8ef9-0d5d426ce047,22,6/22/2024 14:14
55786,Mushrooms(500g),5.25,0.5,Vegetables,754181,James Saunders,3,15.75,13.5,4/6/2023,11/26/2024,c52a83c1-d4b5-4f28-80a1-f32e7e04ebb5,15.75,3/24/2024 23:24
40442,Pork,17,1,Meat,359816,Kylie Davis,1,17,6,5/28/2023,11/20/2024,a446d980-e0ba-4f1c-89af-21e7a1dc94fe,17,3/7/2024 5:51
48443,Tortilla(6pck),5,0.3,Bakery,630214,Richard Barnes,4,20,4.5,4/16/2020,11/16/2024,84f6f003-4a76-41fd-8a14-b7235be81ba4,20,3/15/2024 11:59
93344,Chocolates,5,0.25,Snacks,693420,Abhinav Vig,1,5,18,5/26/2023,11/23/2024,19232767-4d81-472b-8689-16f722f2fa38,5,8/11/2024 1:58
74097,Shredded Cheese(620g),12.5,0.62,Dairy,972886,Delina Ivanova,2,25,7.5,10/11/2021,11/8/2024,0ad726b6-0748-4dad-8e1d-ab2241aaf812,25,1/29/2024 9:58
32815,Eggs(0.5dozen),4.5,0.3,Dairy,208839,Selvin Furtado,2,9,64,3/7/2020,11/20/2024,ad51460f-9c1e-4921-aa72-b08f1e78e91a,9,2/26/2024 16:15
24244,Chicken,16,1,Meat,208839,Selvin Furtado,4,64,9,3/7/2020,11/20/2024,3940868d-9355-4ed7-a3fb-b3fb98c4b4d0,64,5/5/2024 4:29
98168,Butter(550g),6,0.55,Dairy,803204,Michael Morales,3,18,9.5,12/13/2021,11/5/2024,1b58d4b9-7d19-45dc-9727-fe61e062b987,18,7/31/2024 9:50
67243,Shredded Cheese(350g),7,0.35,Dairy,630214,Richard Barnes,3,21,20,4/16/2020,11/16/2024,2687fc2f-8a01-4091-b9f0-16c03f941362,21,3/3/2024 16:42
55139,Bananas(6pck),4.5,0.95,Fruits,693420,Abhinav Vig,3,13.5,5,5/26/2023,11/23/2024,3e8452f4-ad88-46e9-977f-224917f049da,13.5,8/31/2024 20:52
54229,Brown Bread,5,0.5,Bakery,999944,Cory Simpson,4,20,16.5,8/12/2023,10/11/2024,993a1f65-d116-4d5e-9416-cb85489225fb,20,8/7/2024 17:37
55786,Mushrooms(500g),5.25,0.5,Vegetables,391263,Sandra Gibson,3,15.75,13.5,12/23/2019,10/20/2024,871dbe87-6a24-442f-b461-240d7c27b6b3,15.75,5/25/2024 5:55
55139,Bananas(6pck),4.5,0.95,Fruits,205863,Emily Bryant,3,13.5,19.5,5/31/2023,10/31/2024,10ea4cd7-ff98-4a44-8fae-70cfa3d406d4,13.5,5/8/2024 16:24
55786,Mushrooms(500g),5.25,0.5,Vegetables,355050,Muskan Sekhri,3,15.75,12,9/15/2021,9/17/2024,13c0cbc7-285c-4ebb-a013-a208e1dc94ab,15.75,8/29/2024 19:38
98726,Butter(350g),4.75,0.35,Dairy,355050,Muskan Sekhri,3,14.25,15.75,9/15/2021,9/23/2024,f808eef8-22ec-48a3-ad8e-72f00c4937ba,14.25,9/23/2024 12:24
98726,Butter(350g),4.75,0.35,Dairy,703094,Leslie Pitts,3,14.25,3.75,3/15/2021,11/3/2024,14634563-1b77-4200-8b47-af1c68bd1aa7,14.25,5/26/2024 12:33
10873,Mayonnaise,6,0.5,Sauce,359816,Kylie Davis,1,6,17,5/28/2023,11/20/2024,f7f6c806-c9e9-4ca9-b6fc-d3cd7016fd68,6,10/13/2024 23:34
97923,Cereal,4,0.5,Snacks,586669,Micheal Case,4,16,18,7/21/2022,11/26/2024,34a914f1-d8d0-4107-bc70-f96e09dc6919,16,2/6/2024 13:53
41033,Strawberry Jam,4.75,0.35,Snacks,208839,Selvin Furtado,2,9.5,64,3/7/2020,11/20/2024,25cc1dc1-d3aa-4c27-9dcf-6f74e7ea2d65,9.5,1/24/2024 6:31
44817,White Bread,4,0.5,Bakery,208839,Selvin Furtado,3,12,9.5,3/7/2020,11/20/2024,9fd9228c-eca3-45ac-acd6-f9284c8b6c59,12,6/26/2024 19:25
55786,Mushrooms(500g),5.25,0.5,Vegetables,630214,Richard Barnes,3,15.75,21,4/16/2020,11/16/2024,b55d81e5-7591-48e9-ad73-615a41d8b564,15.75,10/14/2024 2:43
67561,Apples(5pck),5,0.8,Fruits,693420,Abhinav Vig,1,5,13.5,5/26/2023,11/23/2024,a1b0f3cf-7ca4-40a1-8f03-2195cfcff51e,5,4/25/2024 22:12
55786,Mushrooms(500g),5.25,0.5,Vegetables,355050,Muskan Sekhri,3,15.75,14.25,9/15/2021,9/23/2024,2b608300-3e4d-451e-a857-5290643c8196,15.75,1/12/2024 10:36
38402,Onions(5pck),4,0.85,Vegetables,178094,Beth King,1,4,4.5,12/5/2020,11/12/2024,db72472d-303c-4837-b432-11c0c808179e,4,7/3/2024 22:39
99196,Rice(2kg),6,2,Grains,870229,Elizabeth Brown,1,6,13.5,12/27/2022,10/12/2024,ea53252c-9220-469c-94f2-894f5c5b1f63,6,3/11/2024 20:24
10873,Mayonnaise,6,0.5,Sauce,703094,Leslie Pitts,1,6,14.25,3/15/2021,11/3/2024,1035b74c-f320-46b7-9997-95a6aa8d0e2d,6,10/17/2024 11:19
55786,Mushrooms(500g),5.25,0.5,Vegetables,197461,Kim Scott,3,15.75,18,12/1/2020,11/21/2024,8a43baa0-e78c-4c74-a4c4-6691b85d8621,15.75,2/26/2024 17:17
32815,Eggs(0.5dozen),4.5,0.3,Dairy,121533,John Castillo,2,9,17,2/15/2023,11/7/2024,8588629d-02b4-44cd-bba0-90e15082911a,9,2/9/2024 13:00
44817,White Bread,4,0.5,Bakery,205863,Emily Bryant,3,12,13.5,5/31/2023,10/31/2024,4c6a231c-e247-4acb-bdcd-32e4ef7789d5,12,8/12/2024 16:06
11561,Mushrooms(350g),3.75,0.35,Vegetables,870229,Elizabeth Brown,1,3.75,6,12/27/2022,10/12/2024,421ce0fb-4c15-4143-86ce-d0e7fbb38f25,3.75,7/6/2024 4:36
40442,Pork,17,1,Meat,703094,Leslie Pitts,1,17,6,3/15/2021,11/3/2024,6c8014a1-14e5-435d-a5de-ebbf61b0f1ee,17,8/8/2024 17:32
64629,Peanut Butter,4.5,0.5,Dairy,178094,Beth King,1,4.5,4,12/5/2020,11/12/2024,fa3bde8c-d51a-45b0-8e37-bf9193a76e22,4.5,2/24/2024 0:47
95501,Eggs(1dozen),7.5,0.6,Dairy,803204,Michael Morales,2,15,18,12/13/2021,11/5/2024,01c8892a-fc89-4d24-a657-40aa6ca3f5fe,15,10/22/2024 10:53
40442,Pork,17,1,Meat,770025,Matthew Gordon,1,17,13.5,7/19/2020,11/8/2024,c62c2506-6a58-44e2-adf6-35eab1959224,17,2/24/2024 7:18
64629,Peanut Butter,4.5,0.5,Dairy,870229,Elizabeth Brown,1,4.5,3.75,12/27/2022,10/12/2024,cb489ad2-32b0-4609-a1a3-7d332de40bc0,4.5,3/6/2024 5:23
11013,Cookies,4.25,0.35,Snacks,197461,Kim Scott,4,17,15.75,12/1/2020,11/21/2024,84080963-f53e-42c6-a07c-5cab1369eedf,17,8/6/2024 7:38
44817,White Bread,4,0.5,Bakery,359816,Kylie Davis,3,12,6,5/28/2023,11/20/2024,d24bd3f9-7ade-4775-ad29-f8261f412d74,12,1/4/2024 17:56
74097,Shredded Cheese(620g),12.5,0.62,Dairy,529181,Xinyue Wang,2,25,6,11/17/2021,8/26/2024,07265c4c-a3a8-4ab3-ac1e-caab9625c66a,25,5/11/2024 4:39
95501,Eggs(1dozen),7.5,0.6,Dairy,851488,Neeraj Nagula,2,15,22,6/25/2021,11/22/2024,629589ac-f200-4daa-8735-18b532544ab1,15,8/7/2024 21:24
79206,Eggs(1.5dozen),11.25,0.9,Dairy,770025,Matthew Gordon,3,33.75,17,7/19/2020,11/8/2024,2d4de323-30ce-4b56-8db2-289082f3b00e,33.75,3/14/2024 17:26
40442,Pork,17,1,Meat,121533,John Castillo,1,17,9,2/15/2023,11/7/2024,4ffe6f9d-7f7e-449d-afa6-810670c46ff8,17,7/19/2024 14:28
74097,Shredded Cheese(620g),12.5,0.62,Dairy,178094,Beth King,2,25,4.5,12/5/2020,11/12/2024,04a3ebc9-79e3-400d-998c-407f94a3f0bd,25,11/10/2024 13:25
67243,Shredded Cheese(350g),7,0.35,Dairy,803204,Michael Morales,3,21,15,12/13/2021,11/5/2024,f6a5054b-be98-45d0-a34b-8da4390bcfb9,21,10/17/2024 7:21
38954,Mustard,4.5,0.35,Sauce,870229,Elizabeth Brown,3,13.5,4.5,12/27/2022,10/21/2024,d72e2c63-f709-45d4-923c-68bcf529aade,13.5,10/21/2024 16:32
55786,Mushrooms(500g),5.25,0.5,Vegetables,586669,Micheal Case,3,15.75,16,7/21/2022,11/26/2024,ae099aaf-e6ce-4235-981a-4fbdb65f2cbd,15.75,11/2/2024 9:34
41033,Strawberry Jam,4.75,0.35,Snacks,703094,Leslie Pitts,2,9.5,17,3/15/2021,11/3/2024,11c0fcd7-875c-4fb7-835f-800271758dca,9.5,7/3/2024 14:01
64629,Peanut Butter,4.5,0.5,Dairy,205863,Emily Bryant,1,4.5,12,5/31/2023,10/31/2024,4e661d9a-8053-4106-a178-27abce95892e,4.5,1/12/2024 17:41
38402,Onions(5pck),4,0.85,Vegetables,972886,Delina Ivanova,1,4,25,10/11/2021,11/8/2024,961ea95f-d3e4-4a98-8a81-d0a11ccf9a83,4,2/18/2024 4:35
38402,Onions(5pck),4,0.85,Vegetables,803204,Michael Morales,1,4,21,12/13/2021,11/5/2024,e9f29753-8a90-47b7-bf7f-43b4e45c186e,4,6/22/2024 16:27
24244,Chicken,16,1,Meat,851488,Neeraj Nagula,4,64,15,6/25/2021,11/22/2024,b8f0272c-e0be-4016-adb8-3a175ec425fc,64,5/12/2024 17:38
93344,Chocolates,5,0.25,Snacks,809251,Eric Patterson,1,5,13.5,9/17/2023,11/8/2024,90f1eb72-dfb4-4555-af96-c34a44929012,5,11/6/2024 16:40
95501,Eggs(1dozen),7.5,0.6,Dairy,630214,Richard Barnes,2,15,15.75,4/16/2020,11/16/2024,d0e4fb19-0837-47a9-a225-fe9f8e41fa04,15,6/4/2024 5:48
11013,Cookies,4.25,0.35,Snacks,205863,Emily Bryant,4,17,4.5,5/31/2023,10/31/2024,42a9a5fa-d977-4850-8b58-986f3a44c200,17,2/17/2024 11:52
67243,Shredded Cheese(350g),7,0.35,Dairy,803204,Michael Morales,3,21,4,12/13/2021,11/5/2024,3c874b1a-a9e7-470d-885e-3ad8a0c047b1,21,9/30/2024 15:58
97856,Hot Sauce,4,0.35,Sauce,586669,Micheal Case,2,8,15.75,7/21/2022,11/26/2024,4669a6db-a4fb-4c48-9228-a97d66d68c13,8,1/10/2024 13:36
93344,Chocolates,5,0.25,Snacks,754181,James Saunders,1,5,15.75,4/6/2023,11/26/2024,be1ee514-2435-42ac-a881-0b2b3e5df757,5,4/24/2024 2:07
41033,Strawberry Jam,4.75,0.35,Snacks,529181,Xinyue Wang,2,9.5,25,11/17/2021,8/26/2024,95763c40-76bb-4e6e-a9a9-5e60ea9295e6,9.5,6/28/2024 11:34
55786,Mushrooms(500g),5.25,0.5,Vegetables,972886,Delina Ivanova,3,15.75,4,10/11/2021,11/13/2024,9c87ba83-b8b6-4320-863c-dfd9968657a6,15.75,11/13/2024 13:33
11013,Cookies,4.25,0.35,Snacks,803204,Michael Morales,4,17,21,12/13/2021,11/5/2024,c16d58f8-1393-4758-a5fa-fe575aa9fb1d,17,8/27/2024 0:39
53022,Rice(4kg),11,4,Grains,754181,James Saunders,2,22,5,4/6/2023,11/26/2024,3bb39ef9-4543-4b17-a7ed-affde05d69b8,22,8/3/2024 7:26
55644,Beef,18,1,Meat,693420,Abhinav Vig,2,36,5,5/26/2023,11/23/2024,ae29e732-8c54-4313-a8c9-41a3902a6a69,36,9/13/2024 15:55
44817,White Bread,4,0.5,Bakery,586669,Micheal Case,3,12,8,7/21/2022,11/26/2024,90553b35-2956-464f-aeb5-03a180042f9d,12,8/22/2024 6:26
38954,Mustard,4.5,0.35,Sauce,413186,Alison Williams,3,13.5,25,12/3/2019,10/14/2024,39be36d4-6914-459d-a0ad-f3c944a75bd5,13.5,10/14/2024 6:41
11013,Cookies,4.25,0.35,Snacks,197461,Kim Scott,4,17,17,12/1/2020,11/21/2024,1a462ef8-a9ce-4ca1-b577-db18a33bbdac,17,2/14/2024 15:20
67542,Biscuits,4.5,0.35,Snacks,359816,Kylie Davis,4,18,12,5/28/2023,11/20/2024,aa27b15a-02d9-4620-a3f4-f666c288c05e,18,4/20/2024 9:53
10873,Mayonnaise,6,0.5,Sauce,208839,Selvin Furtado,1,6,12,3/7/2020,11/20/2024,04396e30-c7ab-4322-af68-a9fe32daab4d,6,2/12/2024 23:25
11013,Cookies,4.25,0.35,Snacks,208839,Selvin Furtado,4,17,6,3/7/2020,11/20/2024,7bdf926d-3d11-45d0-8573-7e616981236f,17,11/16/2024 9:32
60571,Tomato Ketchup,5.5,0.75,Sauce,205863,Emily Bryant,3,16.5,17,5/31/2023,10/31/2024,fd48929c-2e90-4d69-8793-f6507081277c,16.5,9/8/2024 4:52
99196,Rice(2kg),6,2,Grains,529181,Xinyue Wang,1,6,9.5,11/17/2021,8/26/2024,e9f542c4-7e4d-49be-b37b-17f7aa66f3b6,6,8/7/2024 11:21
72729,Cheese(14pckts),6.5,0.35,Dairy,178094,Beth King,3,19.5,25,12/5/2020,11/12/2024,61232910-7498-4767-92a2-52c92a824d1a,19.5,10/16/2024 0:24
53022,Rice(4kg),11,4,Grains,208839,Selvin Furtado,2,22,17,3/7/2020,11/20/2024,693eb634-6fbf-4f93-9d63-576e5718aec2,22,2/13/2024 5:23
24766,Tortilla(10pck),7.5,0.5,Bakery,359816,Kylie Davis,1,7.5,18,5/28/2023,11/20/2024,334e7868-2df0-4265-bc0e-8c82b5360757,7.5,7/30/2024 17:30
95501,Eggs(1dozen),7.5,0.6,Dairy,770025,Matthew Gordon,2,15,33.75,7/19/2020,11/8/2024,ae4b8501-5078-4134-8467-dd14c2c68f3e,15,3/31/2024 11:18
67561,Apples(5pck),5,0.8,Fruits,632553,Michael Romero,1,5,3.75,5/21/2021,9/25/2024,9692b6be-f16a-42f4-9e33-82dfce324d98,5,9/25/2024 1:16
99196,Rice(2kg),6,2,Grains,205863,Emily Bryant,1,6,16.5,5/31/2023,10/31/2024,5a89e5d1-4f8f-4261-9f97-229ae7afd326,6,9/7/2024 19:47
71494,Cupcakes(6pck),5.5,0.6,Snacks,359816,Kylie Davis,3,16.5,7.5,5/28/2023,11/20/2024,cd9f944b-247d-420e-86d0-6e4113f4756c,16.5,1/15/2024 18:47
95501,Eggs(1dozen),7.5,0.6,Dairy,413186,Alison Williams,2,15,13.5,12/3/2019,10/14/2024,d270a52a-8cc6-459d-8af8-f33468e5851f,15,7/15/2024 4:45
99196,Rice(2kg),6,2,Grains,205863,Emily Bryant,1,6,6,5/31/2023,10/31/2024,523585f5-4b03-413b-b9a3-80903ce1f3cf,6,9/5/2024 4:43
97923,Cereal,4,0.5,Snacks,972886,Delina Ivanova,4,16,15.75,10/11/2021,11/13/2024,eabccccb-8421-4a02-b873-372950942364,16,9/6/2024 13:56
74097,Shredded Cheese(620g),12.5,0.62,Dairy,205863,Emily Bryant,2,25,6,5/31/2023,11/10/2024,aba4fae6-a636-41b1-9b26-06087df1ec95,25,11/10/2024 13:08
54229,Brown Bread,5,0.5,Bakery,355050,Muskan Sekhri,4,20,15.75,9/15/2021,9/23/2024,7b9c1ca0-2038-47fb-8cdd-8ca238042745,20,5/5/2024 9:33
64629,Peanut Butter,4.5,0.5,Dairy,586669,Micheal Case,1,4.5,12,7/21/2022,11/26/2024,56d2a502-7fdd-4556-b451-a7ea36ed99fb,4.5,9/13/2024 17:29
11013,Cookies,4.25,0.35,Snacks,999944,Cory Simpson,4,17,20,8/12/2023,10/11/2024,102dc44b-3f35-48b3-9968-a0a6bb4cdae2,17,4/24/2024 10:16
64629,Peanut Butter,4.5,0.5,Dairy,178094,Beth King,1,4.5,19.5,12/5/2020,11/22/2024,5791b545-9aa9-4434-95d5-9103b6292ee6,4.5,11/22/2024 10:21
38954,Mustard,4.5,0.35,Sauce,529181,Xinyue Wang,3,13.5,6,11/17/2021,8/26/2024,02d6e23e-06f4-4c3b-929a-365b53009ec8,13.5,8/26/2024 4:10
64629,Peanut Butter,4.5,0.5,Dairy,586669,Micheal Case,1,4.5,4.5,7/21/2022,11/26/2024,cd0f5760-0759-435b-a996-4f69dcab33bd,4.5,11/1/2024 18:50
67561,Apples(5pck),5,0.8,Fruits,703094,Leslie Pitts,1,5,9.5,3/15/2021,11/3/2024,483952f3-b63c-4ece-a517-adba7f3e547b,5,4/15/2024 8:25
55644,Beef,18,1,Meat,754181,James Saunders,2,36,22,4/6/2023,11/26/2024,500564d0-3324-4d6b-9822-f67e4291293e,36,3/18/2024 22:38
55139,Bananas(6pck),4.5,0.95,Fruits,205863,Emily Bryant,3,13.5,25,5/31/2023,11/10/2024,eb947a2d-08ca-47eb-977a-8db3e6bc317c,13.5,6/9/2024 1:49
55786,Mushrooms(500g),5.25,0.5,Vegetables,630214,Richard Barnes,3,15.75,15,4/16/2020,11/16/2024,2c9111e0-9697-4eb1-afb8-9f086a238e48,15.75,11/16/2024 7:16
98726,Butter(350g),4.75,0.35,Dairy,693420,Abhinav Vig,3,14.25,36,5/26/2023,11/23/2024,5f2fdc53-6ba7-4fe2-a342-f43b3d837c7b,14.25,11/21/2024 11:47
98168,Butter(550g),6,0.55,Dairy,703094,Leslie Pitts,3,18,5,3/15/2021,11/3/2024,a3fbb1f7-47fe-4337-9a59-fb8b1f0a2f31,18,7/3/2024 20:59
32815,Eggs(0.5dozen),4.5,0.3,Dairy,703094,Leslie Pitts,2,9,18,3/15/2021,11/3/2024,4d400b46-b5c1-4689-a654-aa39f128bc3c,9,1/27/2024 18:02
95501,Eggs(1dozen),7.5,0.6,Dairy,355050,Muskan Sekhri,2,15,20,9/15/2021,9/23/2024,1368b806-af1b-4946-9752-0444892f0bef,15,6/16/2024 4:04
24244,Chicken,16,1,Meat,803204,Michael Morales,4,64,17,12/13/2021,11/5/2024,48fd372d-6190-49c7-b734-f105f83412bd,64,10/3/2024 21:06
24766,Tortilla(10pck),7.5,0.5,Bakery,391263,Sandra Gibson,1,7.5,15.75,12/23/2019,10/20/2024,83bbf46e-a1aa-48fc-b07e-f1bebaf3ecdf,7.5,2/27/2024 4:36
55786,Mushrooms(500g),5.25,0.5,Vegetables,355050,Muskan Sekhri,3,15.75,15,9/15/2021,9/23/2024,3a3872a4-54e6-45a4-a9f9-e6c1923c261f,15.75,9/19/2024 11:39
55786,Mushrooms(500g),5.25,0.5,Vegetables,197461,Kim Scott,3,15.75,17,12/1/2020,11/21/2024,8f51a4b7-865d-4a26-be02-2e857df1f6d6,15.75,9/9/2024 3:44
40442,Pork,17,1,Meat,630214,Richard Barnes,1,17,15.75,4/16/2020,11/16/2024,a0a2d9d3-5bb0-434b-9085-a247cd77f343,17,6/6/2024 5:30
24766,Tortilla(10pck),7.5,0.5,Bakery,121533,John Castillo,1,7.5,17,2/15/2023,11/7/2024,4aecb631-1299-4528-9a33-aee5b5c023ed,7.5,2/7/2024 5:36
54229,Brown Bread,5,0.5,Bakery,954422,Jeffrey Jordan,4,20,7.5,2/22/2021,10/8/2024,a8f9a599-9ef2-4cc6-a9c1-2a9503805704,20,9/3/2024 10:35
98168,Butter(550g),6,0.55,Dairy,972886,Delina Ivanova,3,18,16,10/11/2021,11/13/2024,2e039670-de5a-4849-96e7-b1f4dc86f48e,18,1/8/2024 2:53
97923,Cereal,4,0.5,Snacks,529181,Xinyue Wang,4,16,13.5,11/17/2021,8/26/2024,8b5638e6-8b5c-4608-bb5e-1f159726f7f8,16,7/2/2024 7:21
98168,Butter(550g),6,0.55,Dairy,754181,James Saunders,3,18,36,4/6/2023,11/26/2024,bdc86be2-a0aa-49c6-bfd1-410c25c7bde4,18,5/29/2024 15:02
55139,Bananas(6pck),4.5,0.95,Fruits,205863,Emily Bryant,3,13.5,13.5,5/31/2023,11/10/2024,210559aa-57d9-4537-b737-040a46d3b21e,13.5,3/2/2024 20:52
64629,Peanut Butter,4.5,0.5,Dairy,178094,Beth King,1,4.5,4.5,12/5/2020,11/22/2024,dd5676dc-9a2f-494e-8699-57f9602d0809,4.5,11/4/2024 22:05
55786,Mushrooms(500g),5.25,0.5,Vegetables,999944,Cory Simpson,3,15.75,17,8/12/2023,10/11/2024,2ae5e4a3-78b5-4c46-aaf4-171116e05872,15.75,2/22/2024 16:58
67243,Shredded Cheese(350g),7,0.35,Dairy,413186,Alison Williams,3,21,15,12/3/2019,10/14/2024,e9368168-35e5-4b32-9114-b382e004c454,21,4/25/2024 6:10
60571,Tomato Ketchup,5.5,0.75,Sauce,803204,Michael Morales,3,16.5,64,12/13/2021,11/5/2024,3fad570f-ccd2-40aa-b711-d044441104b9,16.5,8/31/2024 4:57
24244,Chicken,16,1,Meat,529181,Xinyue Wang,4,64,16,11/17/2021,8/26/2024,ff21bbc8-23e0-4122-89d9-9276602bb63e,64,4/13/2024 6:10
67561,Apples(5pck),5,0.8,Fruits,529181,Xinyue Wang,1,5,64,11/17/2021,11/17/2024,2a9ed40d-3b57-4124-ae36-e4e7b654a18c,5,11/17/2024 21:29
79206,Eggs(1.5dozen),11.25,0.9,Dairy,359816,Kylie Davis,3,33.75,16.5,5/28/2023,11/20/2024,1b976b55-a331-467d-93b8-4a4a52b0205b,33.75,11/3/2024 4:21
44817,White Bread,4,0.5,Bakery,703094,Leslie Pitts,3,12,9,3/15/2021,11/3/2024,e2ca4551-0c83-4097-98ab-ee52f70a84ba,12,2/18/2024 22:23
98168,Butter(550g),6,0.55,Dairy,999944,Cory Simpson,3,18,15.75,8/12/2023,10/11/2024,563714e8-3e69-4adc-8edc-8f65f1bc772e,18,7/30/2024 10:42
67542,Biscuits,4.5,0.35,Snacks,999944,Cory Simpson,4,18,18,8/12/2023,10/11/2024,39ff4d3c-2bd2-46dc-a4b1-31792b9e9c20,18,7/9/2024 21:01
72729,Cheese(14pckts),6.5,0.35,Dairy,630214,Richard Barnes,3,19.5,17,4/16/2020,11/16/2024,123e8193-61d5-449d-857f-1287f9d7a1e2,19.5,11/7/2024 4:10
11561,Mushrooms(350g),3.75,0.35,Vegetables,121533,John Castillo,1,3.75,7.5,2/15/2023,11/7/2024,7a4815e1-8df2-4e9e-805c-f84496a9dc63,3.75,11/2/2024 10:42
93344,Chocolates,5,0.25,Snacks,413186,Alison Williams,1,5,21,12/3/2019,10/14/2024,e896678f-c3b8-4796-b7e7-3593d689014a,5,4/23/2024 11:08
